Unnamed: 0,_id,name
12084,12084,Pericardial haemorrhage
12108,12108,ARL2BPP3
12126,12126,Facial paresis
12160,12160,MARCHF10
12206,12206,Arachidonic acid metabolism
12242,12242,common-partner SMAD protein phosphorylation
12250,12250,amyloid-beta clearance by transcytosis
12286,12286,Erythrocytes take up oxygen and release carbon dioxide
12291,12291,MFAP5-mediated ovarian cancer cell motility and invasiveness
12348,12348,regulation of ventricular cardiac muscle cell membrane repolarization
12367,12367,Mycosis fungoides
12369,12369,ECG signs of myocardial ischaemia
12392,12392,N-acetyl-L-aspartate-L-glutamate ligase activity
12406,12406,TAAR3P
12417,12417,estrogen 2-hydroxylase activity
12469,12469,Paraesthesia foot
12471,12471,ARPC2
12475,12475,Articaine
12493,12493,one-carbon compound transport
12511,12511,SERPINF1
12517,12517,SCARNA10
12530,12530,Partial Opioid Agonists
12539,12539,negative regulation of inner ear receptor cell differentiation
12558,12558,Blood oestrogen decreased
12572,12572,ARL17B
12581,12581,sarcomere
12588,12588,Arteriovenous fistula thrombosis
12589,12589,oligosaccharide catabolic process
12595,12595,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
12597,12597,SNAR-H
12603,12603,cellular response to zinc ion
12617,12617,Lung adenocarcinoma stage I
12641,12641,supramolecular complex
12658,12658,cellular response to transforming growth factor beta stimulus
12659,12659,mitochondrion targeting sequence binding
12707,12707,3-oxoacyl-[acyl-carrier-protein] synthase activity
12713,12713,growth plate cartilage chondrocyte proliferation
12715,12715,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB
12722,12722,PARGP1
12723,12723,ARMC3
12747,12747,nuclear telomeric heterochromatin
12749,12749,RNF13
12778,12778,Diarrhoea haemorrhagic
12780,12780,RNF138P2
12789,12789,small nuclear ribonucleoprotein complex
12797,12797,VEGFR3 signaling in lymphatic endothelium
12802,12802,Psoriasis flare-up
12818,12818,cellular response to tetrahydrofolate
12864,12864,cardiac conduction system development
12875,12875,negative regulation of relaxation of cardiac muscle
12898,12898,"retromer, cargo-selective complex"
12914,12914,paranodal junction assembly
12915,12915,negative regulation of apoptotic cell clearance
12926,12926,regulation of cellular pH reduction
12928,12928,positive regulation of protein linear polyubiquitination
12937,12937,Inner ear disorder
12952,12952,intracellular calcium activated chloride channel activity
12993,12993,cellular anion homeostasis
13010,13010,estrogen 16-alpha-hydroxylase activity
13021,13021,negative regulation of establishment of blood-brain barrier
13048,13048,Telmisartan
13064,13064,CARD10
13084,13084,compartment pattern specification
13086,13086,proteolysis involved in cellular protein catabolic process
13109,13109,positive regulation of the force of heart contraction by epinephrine-norepinephrine
13144,13144,Rev-mediated nuclear export of HIV RNA
13148,13148,Rash pustular
13166,13166,negative regulation of vascular associated smooth muscle cell apoptotic process
13179,13179,positive regulation of cardiac muscle tissue regeneration
13198,13198,positive regulation of cellular protein catabolic process
13204,13204,cellular component disassembly
13209,13209,lipoprotein particle binding
13213,13213,right ventricular cardiac muscle tissue morphogenesis
13219,13219,regulation of intracellular transport of viral material
13223,13223,ARHGEF26-AS1
13233,13233,Vascular Sclerosing Activity
13240,13240,ADP-ribosylarginine hydrolase activity
13248,13248,Varicella
13255,13255,Urinary tract infection
13263,13263,Breast swelling
13298,13298,BMP signaling pathway involved in heart induction
13304,13304,regulation of vascular associated smooth muscle cell migration
13307,13307,arachidonate 12-lipoxygenase activity
13310,13310,SMARCD1
13313,13313,pulmonary myocardium development
13315,13315,Parotitis
13320,13320,Notch signaling involved in heart development
13331,13331,nuclear ncRNA surveillance
13385,13385,heparan sulfate binding
13392,13392,methylcrotonoyl-CoA carboxylase complex
13404,13404,midbrain-hindbrain boundary morphogenesis
13427,13427,inner dynein arm assembly
13432,13432,MYCBPAP
13439,13439,ARC40
13445,13445,Paralysis
13453,13453,Primary pulmonary hypertension
13458,13458,cellular response to oxygen radical
13471,13471,Laropiprant
13476,13476,aromatic amino acid transport
13484,13484,ARHGEF19
13494,13494,HRB1
13497,13497,Periventricular leukomalacia
13534,13534,vascular endothelial growth factor production
13538,13538,GARS1P1
13556,13556,negative regulation of cardiac muscle cell contraction
13584,13584,maintenance of protein location in extracellular region
13654,13654,Carotid artery stenosis
13693,13693,Pharyngeal erythema
13702,13702,Respiratory arrest
13726,13726,LARP6
13733,13733,KARS1P2
13758,13758,Nightmare
13760,13760,Defective AMN causes hereditary megaloblastic anemia 1
13777,13777,positive regulation of aspartic-type peptidase activity
13815,13815,miRNA targets in ECM and membrane receptors
13823,13823,Drug-induced parkinsonism
13855,13855,STARD6
13860,13860,RAD51AP2
13888,13888,carbohydrate mediated signaling
13893,13893,ciliary basal body-plasma membrane docking
13900,13900,Ear congestion
13949,13949,IFNAR1
13967,13967,ARO2
13971,13971,phosphoenolpyruvate carboxykinase activity
13978,13978,Cerebellar ataxia
13988,13988,Primary hypothyroidism
14003,14003,Potassium carbonate
14022,14022,positive regulation of fear response
14027,14027,gap junction-mediated intercellular transport
14029,14029,cerebellar nuclear complex
14052,14052,ARL4AP2
14064,14064,alpha-ketoglutarate transport
14095,14095,sequestering of BMP in extracellular matrix
14097,14097,pituitary gonadotropin complex
14128,14128,Narcolepsy
14136,14136,protein localization to perinuclear region of cytoplasm
14154,14154,Vertebrobasilar insufficiency
14182,14182,Inhibition of Signaling by Overexpressed EGFR
14193,14193,regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
14200,14200,Secondary anemia
14202,14202,ARF4P4
14261,14261,Fosfomycin
14267,14267,ocular cancer
14269,14269,cellular response to misfolded protein
14272,14272,superior olivary nucleus development
14278,14278,Stearic acid
14283,14283,Vascular occlusion
14289,14289,ARPC3P2
14292,14292,SA node cell to atrial cardiac muscle cell communication by electrical coupling
14313,14313,regulation of cellular senescence
14318,14318,ARC18
14329,14329,ARO1
14354,14354,heart morphogenesis
14371,14371,paraxial mesoderm morphogenesis
14401,14401,negative regulation of vascular endothelial cell proliferation
14407,14407,SCARF1
14412,14412,Juvenile idiopathic arthritis
14416,14416,Argatroban
14433,14433,regulation of vascular wound healing
14446,14446,MARK2P13
14457,14457,oligosaccharide transmembrane transporter activity
14483,14483,positive regulation of transcription from RNA polymerase II promoter involved in heart development
14493,14493,negative regulation of low-density lipoprotein particle receptor catabolic process
14504,14504,Breast pain female
14514,14514,cellular response to estrogen stimulus
14551,14551,ARH1
14559,14559,arsonoacetate metabolic process
14563,14563,ARRDC3
14590,14590,nucleolar ribonuclease P complex
14600,14600,YARS2
14642,14642,SNAR-G2
14662,14662,Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
14665,14665,Estrogen-stimulated signaling through PRKCZ
14703,14703,Nocardiosis
14722,14722,regulation of proteolysis involved in cellular protein catabolic process
14733,14733,Ocular hypertension
14809,14809,Pulmonary microemboli
14910,14910,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
14911,14911,Lincomycin
14914,14914,RAS signaling downstream of NF1 loss-of-function variants
14938,14938,Tearfulness
14954,14954,paranode region of axon
14972,14972,Estrogen Receptor Pathway
14974,14974,regulation of systemic arterial blood pressure by renin-angiotensin
14976,14976,cellular response to nitrogen starvation
14995,14995,"Diarrhea, Infantile"
14996,14996,BARX1-DT
14998,14998,branching involved in mammary gland duct morphogenesis
15040,15040,Cardiac pain
15054,15054,Laryngopharyngitis
15063,15063,nuclear origin of replication recognition complex
15071,15071,Hh mutants that don't undergo autocatalytic processing are degraded by ERAD
15089,15089,plasma lipoprotein particle clearance
15092,15092,Vascular insufficiency
15126,15126,Potassium bicarbonate
15134,15134,multicellular organismal reproductive process
15142,15142,ARHGAP10
15148,15148,CARD11
15154,15154,ART5
15163,15163,Hydroxyprogesterone caproate
15202,15202,inner ear morphogenesis
15213,15213,large ribosomal subunit rRNA binding
15214,15214,CoA carboxylase activity
15234,15234,cardiac cell fate determination
15246,15246,response to ionomycin
15267,15267,eukaryotic translation initiation factor 3 complex
15302,15302,positive regulation of mitotic sister chromatid separation
15336,15336,armadillo repeat domain binding
15356,15356,RNF150
15372,15372,semicircular canal development
15432,15432,ARF3
15451,15451,EPHA2 forward signaling
15458,15458,MAP3K14
15510,15510,nuclear-transcribed mRNA poly(A) tail shortening
15519,15519,Postinfarction angina
15523,15523,Oedema due to cardiac disease
15539,15539,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"
15556,15556,ARHGAP5-AS1
15557,15557,response to extracellular stimulus
15559,15559,regulation of atrial cardiac muscle cell action potential
15575,15575,Cerebrovascular infarction
15583,15583,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
15596,15596,Caramiphen
15597,15597,Ventricular septal defect
15638,15638,Spastic paralysis
15646,15646,Testicular atrophy
15671,15671,epithelial cell proliferation involved in mammary gland duct elongation
15718,15718,HDL clearance
15721,15721,positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
15742,15742,cellular response to osmotic stress
15744,15744,Breast enlargement
15762,15762,Alveolar proteinosis
15808,15808,carotene metabolic process
15814,15814,positive regulation of establishment of T cell polarity
15822,15822,TP53 Network
15872,15872,Biliary tract disorder
15887,15887,cellular response to interferon-gamma
15895,15895,Cdh1
15909,15909,Fibroadenoma of breast
15930,15930,ARO7
15943,15943,positive regulation of cellular carbohydrate metabolic process
15955,15955,Bronchioloalveolar carcinoma
15962,15962,ZNF12
15971,15971,NNF1
15975,15975,negative regulation of cardiac muscle myoblast proliferation
16026,16026,ARO8
16044,16044,LARP1BP2
16070,16070,cardiac Troponin complex
16082,16082,ARRDC1-AS1
16094,16094,TOGARAM2
16103,16103,response to carbohydrate
16120,16120,ARSG
16138,16138,glutamate decarboxylation to succinate
16139,16139,Paraesthesia hand
16153,16153,Tubocurarine
16157,16157,Myocardial ischaemia
16168,16168,ARFGEF1
16170,16170,Carboplatin
16178,16178,positive regulation of endoplasmic reticulum tubular network organization
16186,16186,Pulmonary eosinophilia
16215,16215,ARG2
16217,16217,vitamin-K-epoxide reductase (warfarin-sensitive) activity
16220,16220,Cholinergic Muscarinic Antagonists
16244,16244,nuclear periphery
16280,16280,Application site warmth
16292,16292,RNF14
16305,16305,CARMN
16306,16306,nucleotide-sugar metabolic process
16307,16307,Congestive cardiomyopathy
16324,16324,Carcinoid tumour
16336,16336,aspartic-type endopeptidase activity
16342,16342,Electrocardiogram T wave amplitude decreased
16345,16345,Parachlorophenol
16360,16360,PART1
16374,16374,TP53 Regulates Transcription of Caspase Activators and Caspases
16387,16387,establishment of body hair or bristle planar orientation
16412,16412,TARDBPP1
16414,16414,chromosome movement towards spindle pole
16417,16417,Regulation of PTEN localization
16418,16418,cerebellar Purkinje cell layer formation
16423,16423,establishment of skin barrier
16456,16456,TP53TG3
16500,16500,RUNX3 regulates p14-ARF
16509,16509,ARHGDIG
16516,16516,ZNF195
16534,16534,Tachycardia nervous
16535,16535,cellular response to Thyroglobulin triiodothyronine
16580,16580,Non-cardiac chest pain
16624,16624,RNF103
16697,16697,RARRES2
16711,16711,Venous pressure jugular increased
16712,16712,Female sexual arousal disorder
16732,16732,AARD
16733,16733,Blepharitis allergic
16737,16737,nuclear body organization
16742,16742,regulation of carbohydrate biosynthetic process
16779,16779,age related macular degeneration
16785,16785,Pharmacokinetic interaction
16820,16820,positive regulation of extracellular matrix organization
16872,16872,Cerebellar infarction
16879,16879,cellular response to dsDNA
16892,16892,"regulation of molecular function, epigenetic"
16911,16911,Myocardial infarction
16913,16913,Septic arthritis streptobacillus
16931,16931,ARPC1A
16963,16963,cargo loading into vesicle
16984,16984,SCAR complex
16985,16985,PICART1
16988,16988,larynx cancer
17029,17029,response to fluid shear stress
17045,17045,meiotic chromosome separation
17058,17058,establishment of blood-brain barrier
17062,17062,regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback
17073,17073,"Hearing Loss, Functional"
17084,17084,Transport of nucleotide sugars
17107,17107,Atypical mycobacterial infection
17152,17152,parathyroid gland development
17241,17241,ARF4P2
17242,17242,retinal bipolar neuron differentiation
17258,17258,supramolecular polymer
17273,17273,lipopolysaccharide binding
17284,17284,Carotid artery occlusion
17286,17286,ZNF185
17298,17298,Aspartate aminotransferase increased
17363,17363,ARAFP2
17366,17366,RNF165
17391,17391,positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia
17397,17397,regulation of intraciliary retrograde transport
17406,17406,salivary gland development
17434,17434,tRNA threonylcarbamoyladenosine metabolic process
17463,17463,CARD19
17506,17506,regulation of relaxation of cardiac muscle
17539,17539,regulation of mitotic centrosome separation
17582,17582,positive regulation of protein targeting to mitochondrion
17588,17588,dolichyl-diphosphooligosaccharide-protein glycotransferase activity
